"unique_id","date_of_bite","species","breed","age","gender","spay_neuter","borough","zip_code","year","address","lat","long"
1,2018-01-01,"DOG","UNKNOWN",NA,"U",FALSE,"Brooklyn","11220",2018,"11220 Brooklyn New York, USA",40.6411290701333,-74.0131156358604
3,2018-01-06,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11224",2018,"11224 Brooklyn New York, USA",40.5800314096042,-73.9986667788417
4,2018-01-08,"DOG","Mixed/Other","4","M",FALSE,"Brooklyn","11231",2018,"11231 Brooklyn New York, USA",40.680213024901,-74.0004249399964
5,2018-01-09,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11224",2018,"11224 Brooklyn New York, USA",40.5800314096042,-73.9986667788417
6,2018-01-03,"DOG","BASENJI","4Y","M",FALSE,"Brooklyn","11231",2018,"11231 Brooklyn New York, USA",40.680213024901,-74.0004249399964
8,2018-01-03,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11233",2018,"11233 Brooklyn New York, USA",40.6789416021299,-73.920356490846
9,2018-01-04,"DOG","American Pit Bull Mix / Pit Bull Mix","5Y","M",FALSE,"Brooklyn","11235",2018,"11235 Brooklyn New York, USA",40.586272752956,-73.9517648651355
10,2018-01-10,"DOG","MIXED","3Y","F",FALSE,"Brooklyn","11208",2018,"11208 Brooklyn New York, USA",40.6763292277215,-73.8745733944135
11,2018-01-06,"DOG",NA,NA,"U",FALSE,"Brooklyn","11215",2018,"11215 Brooklyn New York, USA",40.6673000363556,-73.9838989757891
12,2018-01-07,"DOG","Yorkshire Terrier Crossbreed","7","M",TRUE,"Brooklyn","11208",2018,"11208 Brooklyn New York, USA",40.6763292277215,-73.8745733944135
14,2018-01-01,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11220",2018,"11220 Brooklyn New York, USA",40.6411290701333,-74.0131156358604
15,2018-01-09,"DOG","Labradoodle","5","F",TRUE,"Brooklyn","11238",2018,"11238 Brooklyn New York, USA",40.6810591264528,-73.9635811846801
16,2018-01-01,"DOG","West High White Terrier",NA,"M",FALSE,"Brooklyn","11207",2018,"11207 Brooklyn New York, USA",40.6723020884652,-73.8948129982267
17,2018-01-14,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11205",2018,"11205 Brooklyn New York, USA",40.6931178370895,-73.9643328893262
18,2018-01-07,"DOG",NA,NA,"U",FALSE,"Brooklyn","11209",2018,"11209 Brooklyn New York, USA",40.625982367394,-74.0291510133105
19,2018-01-13,"DOG","MIXED","7","M",FALSE,"Brooklyn","11237",2018,"11237 Brooklyn New York, USA",40.7013063981283,-73.9182630303168
20,2018-01-10,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11233",2018,"11233 Brooklyn New York, USA",40.6789416021299,-73.920356490846
21,2018-01-15,"DOG","Poodle, Miniature","8","M",TRUE,"Brooklyn","11217",2018,"11217 Brooklyn New York, USA",40.6822949451627,-73.9790610349599
22,2018-01-13,"DOG","American Pit Bull Terrier/Pit Bull","11","F",TRUE,"Brooklyn","11236",2018,"11236 Brooklyn New York, USA",40.6400554159226,-73.9030130918553
23,2018-01-13,"DOG","UNKNOWN",NA,"U",FALSE,"Brooklyn","11234",2018,"11234 Brooklyn New York, USA",40.6188861802389,-73.9237269678626
24,2018-01-09,"DOG","UNKNOWN",NA,"U",FALSE,"Brooklyn","11220",2018,"11220 Brooklyn New York, USA",40.6411290701333,-74.0131156358604
26,2018-01-18,"DOG","Pekingese","3","M",TRUE,"Brooklyn","11220",2018,"11220 Brooklyn New York, USA",40.6411290701333,-74.0131156358604
27,2018-01-08,"DOG","POODLE X","13Y","M",TRUE,"Brooklyn","11215",2018,"11215 Brooklyn New York, USA",40.6673000363556,-73.9838989757891
28,2018-01-18,"DOG","Labrador Retriever Crossbreed","11","M",TRUE,"Brooklyn","11214",2018,"11214 Brooklyn New York, USA",40.6020953480611,-73.9966157590067
29,2018-01-18,"DOG","American Pit Bull Terrier/Pit Bull","2","F",TRUE,"Brooklyn","11230",2018,"11230 Brooklyn New York, USA",40.6215028267298,-73.9656235413423
30,2018-01-17,"DOG","Dachshund Smooth Coat","2","M",FALSE,"Brooklyn","11211",2018,"11211 Brooklyn New York, USA",40.7252377898549,-73.9465169965722
31,2018-01-20,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11224",2018,"11224 Brooklyn New York, USA",40.5800314096042,-73.9986667788417
32,2018-01-21,"DOG",NA,"2","M",TRUE,"Brooklyn","11231",2018,"11231 Brooklyn New York, USA",40.680213024901,-74.0004249399964
33,2018-01-23,"DOG","MIXED",NA,"F",FALSE,"Brooklyn","11225",2018,"11225 Brooklyn New York, USA",40.662401938529,-73.9530476714575
34,2018-01-23,"DOG","MIXED",NA,"F",FALSE,"Brooklyn","11225",2018,"11225 Brooklyn New York, USA",40.662401938529,-73.9530476714575
35,2018-01-23,"DOG","Chihuahua","4","M",FALSE,"Brooklyn","11205",2018,"11205 Brooklyn New York, USA",40.6931178370895,-73.9643328893262
36,2018-01-15,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11208",2018,"11208 Brooklyn New York, USA",40.6763292277215,-73.8745733944135
37,2018-01-23,"DOG","Yorkshire Terrier",NA,"U",FALSE,"Brooklyn","11210",2018,"11210 Brooklyn New York, USA",40.6274324994754,-73.9456844214353
38,2018-01-24,"DOG","Shih Tzu",NA,"U",FALSE,"Brooklyn","11233",2018,"11233 Brooklyn New York, USA",40.6789416021299,-73.920356490846
39,2018-01-28,"DOG","Pug","8","M",TRUE,"Brooklyn","11223",2018,"11223 Brooklyn New York, USA",40.599021881647,-73.9731762713127
40,2018-01-27,"DOG","Maltese",NA,"U",FALSE,"Brooklyn","11224",2018,"11224 Brooklyn New York, USA",40.5800314096042,-73.9986667788417
41,2018-01-28,"DOG","Mixed/Other",NA,"U",FALSE,"Brooklyn","11214",2018,"11214 Brooklyn New York, USA",40.6020953480611,-73.9966157590067
42,2018-01-29,"DOG","Mixed/Other","7","F",FALSE,"Brooklyn","11232",2018,"11232 Brooklyn New York, USA",40.6541781076563,-74.0022175010228
43,2018-01-27,"DOG","UNKNOWN",NA,"U",FALSE,"Brooklyn","11226",2018,"11226 Brooklyn New York, USA",40.6460469047744,-73.9551597887979
44,2018-01-28,"DOG","MINATURE PINSCHER X","8","M",FALSE,"Brooklyn","11214",2018,"11214 Brooklyn New York, USA",40.6020953480611,-73.9966157590067
45,2018-02-01,"DOG","TERRIER CROSS","4","M",FALSE,"Brooklyn","11233",2018,"11233 Brooklyn New York, USA",40.6789416021299,-73.920356490846
46,2018-01-31,"DOG","Shih Tzu",NA,"U",FALSE,"Brooklyn","11215",2018,"11215 Brooklyn New York, USA",40.6673000363556,-73.9838989757891
48,2018-01-29,"DOG","AMERICAN STAFF X","3","M",TRUE,"Brooklyn","11201",2018,"11201 Brooklyn New York, USA",40.6926778563765,-73.9916944137341
49,2018-02-02,"DOG",NA,NA,"U",FALSE,"Brooklyn","11212",2018,"11212 Brooklyn New York, USA",40.6620272136691,-73.9147488658849
50,2018-02-05,"DOG","Bichon Frise",NA,"U",FALSE,"Brooklyn","11212",2018,"11212 Brooklyn New York, USA",40.6620272136691,-73.9147488658849
51,2018-02-05,"DOG","German Shepherd","1","M",FALSE,"Brooklyn","11236",2018,"11236 Brooklyn New York, USA",40.6400554159226,-73.9030130918553
53,2018-02-04,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11201",2018,"11201 Brooklyn New York, USA",40.6926778563765,-73.9916944137341
54,2018-02-04,"DOG","MIXED BREED",NA,"U",FALSE,"Brooklyn","11211",2018,"11211 Brooklyn New York, USA",40.7252377898549,-73.9465169965722
55,2018-01-29,"DOG","MIXED","5","M",FALSE,"Brooklyn","11236",2018,"11236 Brooklyn New York, USA",40.6400554159226,-73.9030130918553
56,2018-01-21,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11207",2018,"11207 Brooklyn New York, USA",40.6723020884652,-73.8948129982267
57,2018-01-21,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11207",2018,"11207 Brooklyn New York, USA",40.6723020884652,-73.8948129982267
58,2018-02-09,"DOG","Chihuahua","9M","M",FALSE,"Brooklyn","11233",2018,"11233 Brooklyn New York, USA",40.6789416021299,-73.920356490846
59,2018-02-07,"DOG","American Pit Bull Terrier/Pit Bull","2","M",FALSE,"Brooklyn","11216",2018,"11216 Brooklyn New York, USA",40.6806005155475,-73.9493876784888
60,2018-02-13,"DOG","MIXED BREED",NA,"M",FALSE,"Brooklyn","11231",2018,"11231 Brooklyn New York, USA",40.680213024901,-74.0004249399964
61,2018-02-05,"DOG","American Pit Bull Mix / Pit Bull Mix","6","M",FALSE,"Brooklyn","11234",2018,"11234 Brooklyn New York, USA",40.6188861802389,-73.9237269678626
62,2018-02-12,"DOG","German Shepherd","3","M",FALSE,"Brooklyn","11235",2018,"11235 Brooklyn New York, USA",40.586272752956,-73.9517648651355
63,2018-02-15,"DOG","MIXED BREED",NA,"U",FALSE,"Brooklyn","11215",2018,"11215 Brooklyn New York, USA",40.6673000363556,-73.9838989757891
64,2018-02-10,"DOG","Labrador Retriever","5","M",TRUE,"Brooklyn","11239",2018,"11239 Brooklyn New York, USA",40.6499487313364,-73.882401697235
66,2018-02-16,"DOG","SHIH TZU X","9","M",FALSE,"Brooklyn","11236",2018,"11236 Brooklyn New York, USA",40.6400554159226,-73.9030130918553
67,2018-02-14,"DOG","CANE CORSO/BLUE NOSED PIT BULLX","10","M",FALSE,"Brooklyn","11216",2018,"11216 Brooklyn New York, USA",40.6806005155475,-73.9493876784888
69,2018-02-19,"DOG","Norfolk Terrier",NA,"U",FALSE,"Brooklyn","11231",2018,"11231 Brooklyn New York, USA",40.680213024901,-74.0004249399964
70,2018-02-20,"DOG","BORDER COLLIE MIX","3","F",FALSE,"Brooklyn","11216",2018,"11216 Brooklyn New York, USA",40.6806005155475,-73.9493876784888
71,2018-02-16,"DOG","Beagle Crossbreed","4","F",TRUE,"Brooklyn","11209",2018,"11209 Brooklyn New York, USA",40.625982367394,-74.0291510133105
72,2018-02-19,"DOG","American Pit Bull Mix / Pit Bull Mix","2","M",FALSE,"Brooklyn","11212",2018,"11212 Brooklyn New York, USA",40.6620272136691,-73.9147488658849
73,2018-02-17,"DOG","POODLE MIX","4","M",TRUE,"Brooklyn","11230",2018,"11230 Brooklyn New York, USA",40.6215028267298,-73.9656235413423
74,2018-02-11,"DOG","UNCERTAIN",NA,"U",FALSE,"Brooklyn","11220",2018,"11220 Brooklyn New York, USA",40.6411290701333,-74.0131156358604
75,2018-02-17,"DOG","MIXED BREED","2","F",TRUE,"Brooklyn","11201",2018,"11201 Brooklyn New York, USA",40.6926778563765,-73.9916944137341
76,2018-02-21,"DOG",NA,NA,"U",FALSE,"Brooklyn","11231",2018,"11231 Brooklyn New York, USA",40.680213024901,-74.0004249399964
77,2018-02-07,"DOG","Labrador Retriever Crossbreed","4","F",TRUE,"Brooklyn","11219",2018,"11219 Brooklyn New York, USA",40.632643938142,-73.9966112619833
78,2018-02-09,"DOG","Chihuahua","7","M",TRUE,"Brooklyn","11214",2018,"11214 Brooklyn New York, USA",40.6020953480611,-73.9966157590067
79,2018-02-22,"DOG","American Pit Bull Terrier/Pit Bull","2","F",FALSE,"Brooklyn","11233",2018,"11233 Brooklyn New York, USA",40.6789416021299,-73.920356490846
80,2018-02-24,"DOG","Pit Bull","3","F",TRUE,"Brooklyn","11236",2018,"11236 Brooklyn New York, USA",40.6400554159226,-73.9030130918553
81,2018-02-25,"DOG","Yorkshire Terrier",NA,"F",FALSE,"Brooklyn","11234",2018,"11234 Brooklyn New York, USA",40.6188861802389,-73.9237269678626
82,2018-02-24,"DOG","Rottweiler",NA,"U",FALSE,"Brooklyn","11233",2018,"11233 Brooklyn New York, USA",40.6789416021299,-73.920356490846
83,2018-02-25,"DOG","Pit Bull","3","M",FALSE,"Brooklyn","11218",2018,"11218 Brooklyn New York, USA",40.6436404146456,-73.9772651779445
84,2018-02-26,"DOG","MINI PINSCHER/POMERANIAN X","8","M",TRUE,"Brooklyn","11214",2018,"11214 Brooklyn New York, USA",40.6020953480611,-73.9966157590067
85,2018-02-27,"DOG","Pit Bull","3","F",FALSE,"Brooklyn","11208",2018,"11208 Brooklyn New York, USA",40.6763292277215,-73.8745733944135
86,2018-02-26,"DOG","Poodle, Standard","5","F",FALSE,"Brooklyn","11220",2018,"11220 Brooklyn New York, USA",40.6411290701333,-74.0131156358604
87,2018-02-17,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11233",2018,"11233 Brooklyn New York, USA",40.6789416021299,-73.920356490846
88,2018-02-26,"DOG","Labradoodle","8","M",TRUE,"Brooklyn","11201",2018,"11201 Brooklyn New York, USA",40.6926778563765,-73.9916944137341
89,2018-03-04,"DOG","UNCERTAIN",NA,"U",FALSE,"Brooklyn","11206",2018,"11206 Brooklyn New York, USA",40.7015927080272,-73.9430499555807
90,2018-03-03,"DOG","Australian Silky Terrier","6","M",TRUE,"Brooklyn","11208",2018,"11208 Brooklyn New York, USA",40.6763292277215,-73.8745733944135
91,2018-03-02,"DOG","Cocker Spaniel","2","M",FALSE,"Brooklyn","11209",2018,"11209 Brooklyn New York, USA",40.625982367394,-74.0291510133105
92,2018-03-04,"DOG","Beagle Crossbreed",NA,"U",FALSE,"Brooklyn","11215",2018,"11215 Brooklyn New York, USA",40.6673000363556,-73.9838989757891
93,2018-03-04,"DOG","Siberian Husky","5","F",TRUE,"Brooklyn","11234",2018,"11234 Brooklyn New York, USA",40.6188861802389,-73.9237269678626
94,2018-03-05,"DOG","MIXED BREED","3","M",FALSE,"Brooklyn","11225",2018,"11225 Brooklyn New York, USA",40.662401938529,-73.9530476714575
96,2018-02-28,"DOG","SHEPHERD/POINTER X","1","M",TRUE,"Brooklyn","11209",2018,"11209 Brooklyn New York, USA",40.625982367394,-74.0291510133105
97,2018-03-05,"DOG","Boxer",NA,"U",FALSE,"Brooklyn","11215",2018,"11215 Brooklyn New York, USA",40.6673000363556,-73.9838989757891
99,2018-03-06,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11220",2018,"11220 Brooklyn New York, USA",40.6411290701333,-74.0131156358604
100,2018-03-06,"DOG","MIXED BREED","13","M",TRUE,"Brooklyn","11229",2018,"11229 Brooklyn New York, USA",40.6002530867573,-73.9444487627029
101,2018-03-03,"DOG","TERRIER MIX","5","M",FALSE,"Brooklyn","11234",2018,"11234 Brooklyn New York, USA",40.6188861802389,-73.9237269678626
102,2018-02-21,"DOG","German Shepherd",NA,"U",FALSE,"Brooklyn","11219",2018,"11219 Brooklyn New York, USA",40.632643938142,-73.9966112619833
103,2018-03-04,"DOG",NA,NA,"U",FALSE,"Brooklyn","11236",2018,"11236 Brooklyn New York, USA",40.6400554159226,-73.9030130918553
104,2018-02-22,"DOG","UNCERTAIN",NA,"U",FALSE,"Brooklyn","11212",2018,"11212 Brooklyn New York, USA",40.6620272136691,-73.9147488658849
105,2018-03-11,"DOG","Pit Bull","2","F",TRUE,"Brooklyn","11234",2018,"11234 Brooklyn New York, USA",40.6188861802389,-73.9237269678626
106,2018-03-12,"DOG","Siberian Husky","2","M",FALSE,"Brooklyn","11219",2018,"11219 Brooklyn New York, USA",40.632643938142,-73.9966112619833
107,2018-03-11,"DOG","Pit Bull","4M","F",FALSE,"Brooklyn","11231",2018,"11231 Brooklyn New York, USA",40.680213024901,-74.0004249399964
108,2018-03-09,"DOG","Labrador Retriever","10W","M",FALSE,"Brooklyn","11222",2018,"11222 Brooklyn New York, USA",40.7270681784466,-73.9488686006688
109,2018-03-15,"DOG","Beagle","7","M",TRUE,"Brooklyn","11220",2018,"11220 Brooklyn New York, USA",40.6411290701333,-74.0131156358604
110,2018-03-17,"DOG","Jack Russ",NA,"U",FALSE,"Brooklyn","11229",2018,"11229 Brooklyn New York, USA",40.6002530867573,-73.9444487627029
111,2018-03-17,"DOG","Rottweiler","4","M",TRUE,"Brooklyn","11206",2018,"11206 Brooklyn New York, USA",40.7015927080272,-73.9430499555807
112,2018-03-17,"DOG","Labrador Retriever Crossbreed","2","M",TRUE,"Brooklyn","11223",2018,"11223 Brooklyn New York, USA",40.599021881647,-73.9731762713127
113,2018-03-18,"DOG","American Pit Bull Mix / Pit Bull Mix","3","M",FALSE,"Brooklyn","11216",2018,"11216 Brooklyn New York, USA",40.6806005155475,-73.9493876784888
114,2018-03-18,"DOG","MIXED BREED","11","F",FALSE,"Brooklyn","11211",2018,"11211 Brooklyn New York, USA",40.7252377898549,-73.9465169965722
115,2018-03-18,"DOG","MIXED BREED","9","U",FALSE,"Brooklyn","11208",2018,"11208 Brooklyn New York, USA",40.6763292277215,-73.8745733944135
116,2018-03-17,"DOG","MIXED BREED","2","F",FALSE,"Brooklyn","11203",2018,"11203 Brooklyn New York, USA",40.6490797066755,-73.934016307615
117,2018-03-11,"DOG","MIXED BREED","6","F",TRUE,"Brooklyn","11206",2018,"11206 Brooklyn New York, USA",40.7015927080272,-73.9430499555807
118,2018-03-20,"DOG","UNKNOWN",NA,"U",FALSE,"Brooklyn","11209",2018,"11209 Brooklyn New York, USA",40.625982367394,-74.0291510133105
119,2018-03-22,"DOG","UNKNOWN",NA,"U",FALSE,"Brooklyn","11215",2018,"11215 Brooklyn New York, USA",40.6673000363556,-73.9838989757891
120,2018-03-17,"DOG","UNKNOWN",NA,"U",FALSE,"Brooklyn","11238",2018,"11238 Brooklyn New York, USA",40.6810591264528,-73.9635811846801
121,2018-03-21,"DOG","Maltese","7-8M","F",FALSE,"Brooklyn","11216",2018,"11216 Brooklyn New York, USA",40.6806005155475,-73.9493876784888
122,2018-03-11,"DOG","Lhasa Apso","1","M",FALSE,"Brooklyn","11226",2018,"11226 Brooklyn New York, USA",40.6460469047744,-73.9551597887979
123,2018-03-26,"DOG","CORGI-CHIHUAHUA X","11","M",TRUE,"Brooklyn","11225",2018,"11225 Brooklyn New York, USA",40.662401938529,-73.9530476714575
124,2018-03-22,"DOG","Puggle","9","M",FALSE,"Brooklyn","11204",2018,"11204 Brooklyn New York, USA",40.6187928527981,-73.9859109056939
125,2018-03-25,"DOG","ENGLISH STAFFORDSHIRE TERRIER","1","M",TRUE,"Brooklyn","11215",2018,"11215 Brooklyn New York, USA",40.6673000363556,-73.9838989757891
126,2018-03-23,"DOG","MIXED BREED","8","M",TRUE,"Brooklyn","11218",2018,"11218 Brooklyn New York, USA",40.6436404146456,-73.9772651779445
127,2018-03-26,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11207",2018,"11207 Brooklyn New York, USA",40.6723020884652,-73.8948129982267
129,2018-03-23,"DOG","Shih Tzu","13","F",FALSE,"Brooklyn","11209",2018,"11209 Brooklyn New York, USA",40.625982367394,-74.0291510133105
131,2018-03-26,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11207",2018,"11207 Brooklyn New York, USA",40.6723020884652,-73.8948129982267
134,2018-03-28,"DOG","American Pit Bull Mix / Pit Bull Mix","4","F",TRUE,"Brooklyn","11221",2018,"11221 Brooklyn New York, USA",40.6909121678446,-73.9283864947043
135,2018-03-29,"DOG","Shih Tzu","2","F",FALSE,"Brooklyn","11237",2018,"11237 Brooklyn New York, USA",40.7013063981283,-73.9182630303168
136,2018-03-30,"DOG","BICHON / POODLE MIX","11","M",FALSE,"Brooklyn","11226",2018,"11226 Brooklyn New York, USA",40.6460469047744,-73.9551597887979
138,2018-03-31,"DOG","Maltese","11","M",TRUE,"Brooklyn","11215",2018,"11215 Brooklyn New York, USA",40.6673000363556,-73.9838989757891
139,2018-04-04,"DOG","MIXED BREED","4","F",FALSE,"Brooklyn","11208",2018,"11208 Brooklyn New York, USA",40.6763292277215,-73.8745733944135
140,2018-03-31,"DOG","MALTESE/ SHIH TZU X","3","M",FALSE,"Brooklyn","11234",2018,"11234 Brooklyn New York, USA",40.6188861802389,-73.9237269678626
141,2018-03-31,"DOG","SIBERIAN HUSKY X","4","M",FALSE,"Brooklyn","11214",2018,"11214 Brooklyn New York, USA",40.6020953480611,-73.9966157590067
142,2018-04-04,"DOG","MIXED BREED","10","M",FALSE,"Brooklyn","11207",2018,"11207 Brooklyn New York, USA",40.6723020884652,-73.8948129982267
143,2018-04-04,"DOG","MIXED BREED","10","M",FALSE,"Brooklyn","11207",2018,"11207 Brooklyn New York, USA",40.6723020884652,-73.8948129982267
144,2018-04-03,"DOG","MIXED BREED","3","M",FALSE,"Brooklyn","11237",2018,"11237 Brooklyn New York, USA",40.7013063981283,-73.9182630303168
145,2018-04-04,"DOG","MIXED BREED","3","M",FALSE,"Brooklyn","11237",2018,"11237 Brooklyn New York, USA",40.7013063981283,-73.9182630303168
146,2018-03-29,"DOG","MIXED BREED","4","M",FALSE,"Brooklyn","11216",2018,"11216 Brooklyn New York, USA",40.6806005155475,-73.9493876784888
147,2018-04-04,"DOG","MIXED BREED","4","M",FALSE,"Brooklyn","11216",2018,"11216 Brooklyn New York, USA",40.6806005155475,-73.9493876784888
148,2018-04-08,"DOG","MIXED BREED","2","M",FALSE,"Brooklyn","11249",2018,"11249 Brooklyn New York, USA",40.7127526006576,-73.9621803124002
149,2018-04-08,"DOG","MIXED BREED","2","M",FALSE,"Brooklyn","11249",2018,"11249 Brooklyn New York, USA",40.7127526006576,-73.9621803124002
150,2018-04-07,"DOG","Akita","4","M",FALSE,"Brooklyn","11207",2018,"11207 Brooklyn New York, USA",40.6723020884652,-73.8948129982267
152,2018-04-08,"DOG","RAT TERRIER MIX","1","U",TRUE,"Brooklyn","11211",2018,"11211 Brooklyn New York, USA",40.7252377898549,-73.9465169965722
153,2018-04-09,"DOG","BOSTON TERRIER/CHIHUAHUA","6","F",TRUE,"Brooklyn","11201",2018,"11201 Brooklyn New York, USA",40.6926778563765,-73.9916944137341
154,2018-04-09,"DOG","German Shepherd Crossbreed","3","M",TRUE,"Brooklyn","11221",2018,"11221 Brooklyn New York, USA",40.6909121678446,-73.9283864947043
155,2018-03-31,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11218",2018,"11218 Brooklyn New York, USA",40.6436404146456,-73.9772651779445
157,2018-04-08,"DOG","MIXED BREED","3","M",TRUE,"Brooklyn","11238",2018,"11238 Brooklyn New York, USA",40.6810591264528,-73.9635811846801
158,2018-04-09,"DOG","Siberian Husky","1","M",TRUE,"Brooklyn","11238",2018,"11238 Brooklyn New York, USA",40.6810591264528,-73.9635811846801
160,2018-04-10,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11236",2018,"11236 Brooklyn New York, USA",40.6400554159226,-73.9030130918553
161,2018-04-10,"DOG","Maltese","10","F",TRUE,"Brooklyn","11223",2018,"11223 Brooklyn New York, USA",40.599021881647,-73.9731762713127
162,2018-04-02,"DOG","MIXED","6","F",TRUE,"Brooklyn","11218",2018,"11218 Brooklyn New York, USA",40.6436404146456,-73.9772651779445
163,2018-04-08,"DOG","Yorkshire Terrier Crossbreed","6","M",FALSE,"Brooklyn","11221",2018,"11221 Brooklyn New York, USA",40.6909121678446,-73.9283864947043
165,2018-04-07,"DOG","American Pit Bull Terrier/Pit Bull","1","M",FALSE,"Brooklyn","11230",2018,"11230 Brooklyn New York, USA",40.6215028267298,-73.9656235413423
166,2018-04-14,"DOG","Cane Corso","9","F",FALSE,"Brooklyn","11234",2018,"11234 Brooklyn New York, USA",40.6188861802389,-73.9237269678626
167,2018-04-16,"DOG","Dachshund Smooth Coat","12","F",TRUE,"Brooklyn","11249",2018,"11249 Brooklyn New York, USA",40.7127526006576,-73.9621803124002
168,2018-04-16,"DOG","Rottweiler","2","M",TRUE,"Brooklyn","11208",2018,"11208 Brooklyn New York, USA",40.6763292277215,-73.8745733944135
169,2018-04-15,"DOG","HOUND",NA,"U",FALSE,"Brooklyn","11231",2018,"11231 Brooklyn New York, USA",40.680213024901,-74.0004249399964
170,2018-04-12,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11217",2018,"11217 Brooklyn New York, USA",40.6822949451627,-73.9790610349599
171,2018-04-10,"DOG","MALTESE/ SHIH TZU","1","M",TRUE,"Brooklyn","11201",2018,"11201 Brooklyn New York, USA",40.6926778563765,-73.9916944137341
172,2018-04-18,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11207",2018,"11207 Brooklyn New York, USA",40.6723020884652,-73.8948129982267
173,2018-04-18,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11236",2018,"11236 Brooklyn New York, USA",40.6400554159226,-73.9030130918553
174,2018-04-18,"DOG","MIXED","2","M",FALSE,"Brooklyn","11236",2018,"11236 Brooklyn New York, USA",40.6400554159226,-73.9030130918553
176,2018-04-19,"DOG","American Pit Bull Mix / Pit Bull Mix","5","M",FALSE,"Brooklyn","11206",2018,"11206 Brooklyn New York, USA",40.7015927080272,-73.9430499555807
177,2018-04-21,"DOG","American Pit Bull Mix / Pit Bull Mix","3","M",FALSE,"Brooklyn","11231",2018,"11231 Brooklyn New York, USA",40.680213024901,-74.0004249399964
178,2018-04-23,"DOG","Shih Tzu","7","M",FALSE,"Brooklyn","11229",2018,"11229 Brooklyn New York, USA",40.6002530867573,-73.9444487627029
179,2018-04-19,"DOG","German Shepherd",NA,"U",FALSE,"Brooklyn","11233",2018,"11233 Brooklyn New York, USA",40.6789416021299,-73.920356490846
180,2018-04-23,"DOG","MIXED","8","M",FALSE,"Brooklyn","11208",2018,"11208 Brooklyn New York, USA",40.6763292277215,-73.8745733944135
181,2018-04-21,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11220",2018,"11220 Brooklyn New York, USA",40.6411290701333,-74.0131156358604
182,2018-04-21,"DOG","UNKNOWN",NA,"U",FALSE,"Brooklyn","11238",2018,"11238 Brooklyn New York, USA",40.6810591264528,-73.9635811846801
183,2018-04-23,"DOG","German Shepherd","2","M",TRUE,"Brooklyn","11230",2018,"11230 Brooklyn New York, USA",40.6215028267298,-73.9656235413423
184,2018-04-24,"DOG","German Shepherd Crossbreed","8","M",TRUE,"Brooklyn","11226",2018,"11226 Brooklyn New York, USA",40.6460469047744,-73.9551597887979
185,2018-04-24,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11209",2018,"11209 Brooklyn New York, USA",40.625982367394,-74.0291510133105
186,2018-04-18,"DOG","UNKNOWN",NA,"U",FALSE,"Brooklyn","11214",2018,"11214 Brooklyn New York, USA",40.6020953480611,-73.9966157590067
188,2018-04-24,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11206",2018,"11206 Brooklyn New York, USA",40.7015927080272,-73.9430499555807
190,2018-04-18,"DOG","Chihuahua",NA,"U",FALSE,"Brooklyn","11221",2018,"11221 Brooklyn New York, USA",40.6909121678446,-73.9283864947043
191,2018-04-25,"DOG","SHIH TZU X",NA,"U",FALSE,"Brooklyn","11233",2018,"11233 Brooklyn New York, USA",40.6789416021299,-73.920356490846
192,2018-04-26,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11238",2018,"11238 Brooklyn New York, USA",40.6810591264528,-73.9635811846801
193,2018-04-02,"DOG","LHASA APSO/POODLE X","5","F",TRUE,"Brooklyn","11210",2018,"11210 Brooklyn New York, USA",40.6274324994754,-73.9456844214353
194,2018-04-29,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11233",2018,"11233 Brooklyn New York, USA",40.6789416021299,-73.920356490846
195,2018-04-27,"DOG","MIXED BREED","5","M",FALSE,"Brooklyn","11203",2018,"11203 Brooklyn New York, USA",40.6490797066755,-73.934016307615
